locus,sgRNA_target,gene_name,Ala,Arg,Asn,Ctr,Cys,Gln,Glu,Gly,Leu,Phe,Thr,Val
slr0095,slr0095,slr0095,-0.14725996149191836,-0.525996029428481,-0.7176213136784813,-0.6048605233878026,-0.571149502512647,-0.5091845087266333,-0.6929439557863492,-0.7120230735961091,-0.13818052657235363,0.21857064871749374,-0.7317449024920244,-0.7113855835244822
slr0096,slr0096,slr0096,-0.8711246603477414,-0.36342178999002067,-0.3178490050370872,-1.0982708174894524,-0.7689732814182261,-1.5009589346313887,-1.1771794980817463,-1.6195541549274024,-0.723861666317094,0.5888697004471742,-1.0401185768560974,-1.369988705011619
slr0099,slr0099,slr0099,0.18627829724049103,-0.009062788288761529,0.4101070798725594,0.20083873640982494,-0.05206216275243319,-0.03898104338540594,0.29510284665974834,0.21607698412143359,0.024635251057382793,-0.7392830820954286,0.24933589684183488,-0.1351629835533396
slr0103,slr0103,slr0103,-2.107416791790617,-1.6971648637810957,-1.4898623271128333,-1.669906487784776,-1.6772923163882565,-1.1165041526511978,-1.5826313910750414,-2.4365545300234186,-1.6026814096717816,0.22782062191809546,-2.22823658511598,-1.282877131569691
slr0104,slr0104,slr0104,-0.7235251993741376,-0.7101449303194114,-0.29651092608384266,-0.5215556950192818,-0.6515709351175994,-0.5244073761286518,-0.8886967085450419,-0.5967448892900495,-0.9348525486790293,-1.3043281691088258,-1.0060916622367428,-0.4134198541045365
slr0105,slr0105,slr0105,-0.06798975882064415,0.09449822930802436,0.2196359759741804,0.12082090915779509,-0.06368288271152676,-0.11462009936029142,0.13397644866709485,2.6506480315080825e-4,-0.14361234213846696,-0.16352909500440105,0.2135209117094925,0.008439493493756603
slr0106,slr0106,slr0106,0.27982440142848064,0.1560158957332528,0.28911580244766716,0.2992893438439226,0.2640253979498164,0.15752129318263275,0.45962530076401287,0.40979082444822124,0.21065096800642996,-0.20170079725484605,0.4117677599631735,0.2523470561108716
slr0108,slr0108,slr0108,0.1216048555075937,0.11767191136893503,-0.0653848856269915,0.08366447593814204,0.015411417874659461,0.1508286496121154,0.23163076518734876,-0.03928461731396903,0.12103668763519826,0.09194246877412962,-0.01305860411729277,0.2165435270473881
slr0109,slr0109,slr0109,0.16062194074332067,0.16678509528166072,0.09237467387969815,0.20821604970995175,0.09268241416652402,0.3722522043511722,0.10019786373344873,0.08000080560600262,0.223032741432848,0.012187504440864645,0.05043375132184644,0.37851672682540577
slr0110,slr0110,slr0110,0.30699766144791635,0.26836709027011113,0.08704104776848565,0.1857104974360689,0.2902594786877668,0.3139508043588093,0.07522226173874792,0.3302626726782503,0.32584761547914703,0.32430311792697236,-0.1928907321844682,0.15784317423991906
slr0111,slr0111,slr0111,0.15533434342419522,0.055186303169189606,0.20260511443505327,0.13689346999736707,0.16532269199782018,0.1968805236833158,0.23485948542934185,0.15454279699096946,0.15919426357011604,0.01722017612640577,-0.274934949396036,0.11668891363634692
slr0112,slr0112,slr0112,-0.7873530288930568,-1.0367035452764148,-0.6625966020337208,-0.8399369497857146,-0.7431424348120127,-0.5919481440680845,-0.703895527018806,-0.5153179317009666,-0.7020139223363805,-0.2896381588447767,-0.742207501101846,-0.6759191988887352
slr0114,slr0114,slr0114,-0.8319744858588611,-0.570577261059141,-2.073994023880703,-1.091050206268029,-1.4920285755649376,-0.8614334582510358,-1.3590144477544253,-1.4919354380473844,-0.5608282848356286,-0.10006921047471244,-1.4836655961918475,-0.7657827828926169
slr0115,slr0115,slr0115,-0.5623463764735595,-0.13575464156646785,-0.900120791696805,-0.8447243650430867,-1.0324379299728996,-0.31513483855630525,-0.5080301622180613,-1.188206564467061,-0.9303365566064,-1.6743105774370273,-1.1537184083114618,-0.4054537218924817
slr0116,slr0116,pcyA slr0116,-1.249656775827921,-1.7907955174691648,-1.898790563357994,-1.834764766164769,-2.0642141741557487,-1.7463945917539971,-2.2302726100985546,-1.6371064344818513,-1.247454107002829,-0.9158194729977154,-1.928975725541739,-1.5694253571404353
slr0120,slr0120,trmJ slr0120,-0.2592265649177966,-0.21132134371489034,0.12995104541226268,-0.11550153735574899,0.13463373331666148,-0.1636672853629373,-0.20345838604548944,0.027587390477458822,-0.32450689151731704,0.006508521652973967,0.09104096149794819,-0.187560596306106
slr0121,slr0121,slr0121,-0.830689164467098,-1.542753287376308,-0.21055117821822728,-0.6428476155311301,-0.6016522505317096,-0.3017480276765627,-1.0061403033269978,-0.782286067057678,-1.067273131297701,-2.0925469562146417,-0.858628647438173,-0.485805304020459
slr0142,slr0142,slr0142,0.7467076153053513,0.18408650223159756,-0.19901878850060378,0.3858745335470568,0.7753493833169134,0.6918056760132466,0.49090088346986094,0.5638595616698789,0.5375220390951619,0.14422868077727105,-0.026706801936113998,0.6944372016678764
slr0143,slr0143,slr0143,0.08174143999994406,-0.002527655396302403,0.1130695649393535,0.11797241508780477,0.22785994018854377,0.15536706385446586,-9.661071217647426e-4,0.22419897841326755,-0.023861885669952728,-0.06425393213214008,0.028449150328407134,0.06461592265217746
slr0144,slr0144,slr0144,0.546374428413486,0.7301657580573406,0.30340735804353397,0.3478645301418875,0.4770477268783404,0.42713217031035816,0.1738530656880822,0.6060122699984704,0.414358920973827,0.137755528545628,0.18156957890432943,0.6007254250712528
slr0145,slr0145,slr0145,0.2954142959619326,0.32234664519829004,0.2564670055805917,0.37204985822172204,0.5088439015840406,0.2533443326334422,0.12996585231914687,0.35809726083271076,0.27993994404483513,-0.1766772079277232,0.18771675537207932,0.30822874975994735
slr0146,slr0146,slr0146,-0.17107261806722937,0.22093756218891528,0.09185329013963578,0.08851840609386219,0.02696108712239257,-0.07881654730221756,0.40289529749487185,0.12117186631326074,-0.09240618243731498,-0.8243461736557401,0.30798883766080487,0.03716602969516994
slr0147,slr0147,slr0147,0.23286630246314954,0.32946448404671774,-0.004954073808355025,0.032920593676118035,-0.014379066601337628,0.23421874369918044,0.26662703606817195,0.01911476448187967,0.18291559490728979,0.1315440731368442,-0.03873374679439278,0.28924896471662986
slr0148,slr0148,slr0148,0.044364517387054346,0.14687090066232394,0.20217982126936,0.1408202561214158,0.06762930742241033,0.05237051943815277,0.2782981709698254,0.11422556906870324,-0.024444641377554078,-0.30356354901389365,0.14447689809935405,0.12373701513039352
slr0149,slr0149,slr0149,0.1701032070985256,0.19399960152135984,0.13739491302136983,0.27247253092072704,0.23941589511943945,0.17502164204547535,0.1266725984674467,0.2176727098731194,0.20107064562585744,-0.11422175854493617,0.1993496368270401,0.13209174598439621
slr0151,slr0151,slr0151,0.3443664963748667,0.17597046397963143,0.047023270230090716,0.23660715968575158,0.50285667979996,0.1462353900588617,0.059695859680857714,0.3976468672285048,0.2611610629452254,0.09071562285605089,0.059600230876812314,0.165133422391308
slr0152,slr0152,slr0152,-1.108208614884538,-0.83142455269804,-1.1346655898939308,-0.9324548969838775,-1.2996137728913808,-0.9228512492569431,-0.9029182604913498,-1.0677892019159076,-0.9537414236458959,0.13212915199730146,-1.132957314307959,-1.0402833315585769
slr0157,slr0157,slr0157,-0.15518287219507748,0.09200505706073517,0.23069572527023852,0.07019223143562178,0.0659588750498221,-0.07741477489151684,0.04040669394512451,-0.1745074332331451,-0.26293001303774866,-0.7263937883378209,0.3437161850162279,-0.023125374252248844
slr0168,slr0168,slr0168,0.24335260465169745,0.18699012430947812,0.11387981217657588,0.027983719410164018,0.22193094649664544,0.1895356110723675,0.09328624380229253,0.18365666671707226,0.13630259746089812,0.05889608768359861,0.14766404856295934,0.36245885796817784
slr0169,slr0169,ccmP slr0169,0.6743628212306412,-0.07843920041221976,-0.230530522857977,0.4475444766807221,0.3398404283355775,0.5581669980847889,-0.07750125048550843,0.5337449556270051,0.554044269141082,0.23654720942372987,-0.20243396572692274,0.24870644137408948
slr0179,slr0179,slr0179,0.13044576881208658,0.17088563753509978,0.2859050383386238,0.2836491358327037,0.3630390055998177,0.06901955994806619,0.06516974876136691,0.15964188675270244,0.08034872870945203,-0.02050451091944418,0.41093352951777384,0.08572698901727473
slr0181,slr0181,recO slr0181,0.4062620708143801,-0.0507374476848681,-0.2791790172261551,0.1438156631082433,0.010079143693647626,0.43155884806222933,-0.23710747301750965,0.38685028489505724,0.5049844293494804,0.35027340009750685,-0.598971086934229,0.09526549858065839
slr0184,slr0184,slr0184,-0.0753388573776253,0.12374735729171508,-0.051855990641648184,-0.05192428735347492,0.1088065491593201,-0.027260089292327937,0.011940986104000673,-0.09622488906215686,-0.16432077175117696,-0.38792016772867016,0.004733898577761816,-0.021247645061911673
slr0192,slr0192,slr0192,0.12944291816280148,0.1620619846207931,0.3740610160146053,0.34179864035728574,0.17996971592848882,0.08831402077249344,0.14606979179104088,0.22965811146155707,0.11744691562940542,-0.2854758032535905,0.2583786190642128,0.20612090630119506
slr0193,slr0193,slr0193,-1.6243876534761057,-0.8842674958676868,-1.2595283562547916,-1.3595274408884706,-1.0952745546990486,-1.4584962122007303,-0.9478762169005023,-1.2544849053628782,-1.7821264152776615,0.09260490379490774,-0.8353138811797723,-1.4755496566389554
slr0195,slr0195,slr0195,0.3363492360539833,0.47388392229707615,-0.981174998100279,0.6008564967035624,0.14836010942963354,0.5531575156703592,0.22801025328911959,0.1221229349237438,0.4005196266169219,0.27176861556151843,-0.008239385184472389,0.48654543950679235
slr0196,slr0196,slr0196,0.11740732971320123,0.2066468345474279,0.02904891846637859,0.13596006255448767,0.1440218128178942,0.15827702599263,0.08808853958139316,0.08041189429537988,0.1636938982707941,-0.27192163114449786,0.12360808000095486,0.2003812772203598
slr0197,slr0197,slr0197,-0.3213368511774608,-0.29990004523284275,-0.353246382759918,-0.07183913436652652,-0.05546357930159505,-0.06129027778720591,-0.15817167384143072,-0.08016371287195699,-0.3187389424022193,-0.32800550559979835,-0.5371173821630494,0.0938671997758574
slr0199,slr0199,slr0199,0.3339186849984502,-0.3184154295276498,-1.6940010160892423,0.3525355341198864,-0.07020847465995046,0.48406275241596025,0.09184004449914605,0.02407272841935528,0.33785202516035734,0.3588869629027407,-0.2240035690437157,0.35863867171509456
slr0204,slr0204,slr0204,-0.8651362648684248,-0.9545131499658348,-1.7794699248398844,-1.5632307661163958,-1.4775263042913127,-1.0804493879077577,-1.6990158280974978,-1.2886827285707403,-0.9326544758763786,-0.30321880191991873,-1.9677542114275461,-1.0930231057988324
slr0207,slr0207,slr0207,-1.8010719238081636,-2.1642367458613774,-1.4562217455248065,-2.356366186787577,-2.0936070925831456,-2.1335028899694333,-2.4032960614725054,-1.2930561070258126,-1.7889047037272525,0.02142314893051778,-1.7585607458063943,-2.2808699037373645
slr0208,slr0208,slr0208,-0.02251394475660867,0.14430924768869954,0.25192777970776126,0.1065549500919331,0.1769890709899943,0.0167849201710327,0.24880242579920878,0.07240391760384675,-0.018741383248985985,-0.1736105414133574,0.20626488810283583,0.07402776818908209
slr0209,slr0209,slr0209,0.11848954541484674,0.2778379104337636,0.2778162899496223,0.2824937219708468,0.19411459909549694,0.299012698703159,0.17690840817009362,0.20178282012465998,0.06575354865040552,0.0486422162022902,0.25358001883991743,0.29409818484732003
slr0210,slr0210,slr0210,-0.12665808865260691,-0.24637949549511456,0.5553134876357503,-0.10809048190506419,0.15424104952704842,-0.09638701010926484,-0.427359708175791,0.0932807989076667,-0.0016277990215902345,-0.2060410141520086,0.16588125656765787,-0.11068052133475804
slr0211,slr0211,slr0211,-0.6205664968690384,0.45062319104088444,-0.7945380057905137,-0.33648714021830045,-0.10606304049093138,-0.8897661036928418,-0.24967282576711522,-0.546613096527083,-0.6738769214214226,0.005576576312975146,-0.3819765615119208,-0.24683436802872763
slr0214,slr0214,slr0214,-0.32141854696237715,-0.08339819667031972,-0.17449299199590337,-0.12214268587090572,-0.32784234755989583,-0.19843472678283272,0.06354893591777355,-0.02886427110321963,-0.4486273144381483,-0.13941135968007534,0.04430654407423976,-0.024485764529892727
slr0217,slr0217,slr0217,-0.7285664442359162,0.03919456261364385,-0.7541524660162373,-0.44000243952499074,-0.779741479942322,-0.3089893875420905,-0.6916135541444772,-0.6115253171615955,-0.21442955271518846,0.022892839749584996,-1.1279314530423254,-0.24236967389269526
slr0222,slr0222,slr0222,-0.9849312277610001,-0.036876924368887884,0.48410079511607074,-0.22712872952931665,-0.6489992588199813,-0.9650222955553088,0.28957765471748625,-0.7949127675702545,-1.2248861824429216,-1.5489024351339928,0.4381332867662591,-0.5198534311829606
slr0224,slr0224,slr0224,0.20073366694260833,0.27071553316992064,0.46679556417457196,0.5779223917914084,0.27904955710592844,0.16398091843010712,0.10708633645811398,0.40071473968496074,0.2907964297685388,0.09221355903996978,0.3449907682017069,0.27630729455983993
slr0226,slr0226,slr0226,0.22710354935558946,0.21771603985109445,0.10390213775458243,0.3333834283190733,0.19577493614306726,0.18598533568929834,0.23826026096518135,0.21935912043853037,0.20313980051264244,0.10389356380301809,0.25842211758720335,0.20405687620513324
slr0231,slr0231,slr0231,0.12935689622215532,0.26267439591294284,0.07885894191681644,0.20451164035939326,0.140709548239308,0.22062112671505896,0.717871809907608,0.0918861245492768,0.13345353626592657,0.048808702346200605,0.21226683404770225,0.21087157552713925
slr0232,slr0232,slr0232,-0.1133022569461894,-0.4612284987610194,-0.10475744552594299,0.0666582547491602,-0.0074217826957604874,-0.1074450393150078,-0.14363100329284836,0.10261659609766852,-0.028710683385998484,0.17463383820725087,-0.024468923265924265,-0.018418128788424117
slr0236,slr0236,slr0236,-3.1089129380708322,-2.0796343252006544,-1.4438858445115574,-2.477671803606417,-2.984257360878645,-2.8205247957174104,-1.7607391791282265,-3.0373036121775017,-3.3119250258132102,-4.120855996541223,-1.5734337376894059,-2.5477222283863
slr0238,slr0238,slr0238,0.6736833904411474,0.5207288686405521,0.12748333158321698,0.5245967551895969,0.5553120086247377,0.6795402877954118,0.2672343293094891,0.5819851474414333,0.6328461632430937,0.17120302932739906,0.4219301899298793,0.747320342443594
slr0240,slr0240,slr0240,0.052037939806657274,-0.2641381348224029,-1.1037433874848344,-0.6678007337996178,-0.7079615049840389,0.2263169947733968,-0.8091136858968985,-0.5663911876623318,0.24213800937026023,0.5708592804068919,-1.5724006718058834,-0.29977303071122524
slr0241,slr0241,slr0241,0.9540625104570218,0.6970947034959474,-0.8308798914880888,0.04374173318411456,0.33120186308405064,0.7605052164674744,-0.21149183538852517,0.6790871130932806,1.0243398972673374,0.5952214547862407,-0.2228887600807029,-0.06373928544135135
slr0243,slr0243,slr0243,0.39821520291982215,0.501961780713773,-0.6118223379272204,0.5101702904463113,0.1427072613976871,0.5041859009173358,0.10161502577840849,0.350024026959207,0.4333272054085223,-0.0260913296892642,0.1434395134736001,0.4867682790252087
slr0244,slr0244,slr0244,0.014199523740384912,0.3075784586946002,0.07508361906034468,0.24223501729269467,0.0911626758825613,0.008283011282789464,0.1551862811302139,-0.008622955155974193,0.011395793827138775,0.14883706654360931,0.3217344670706571,0.11427140360612362
slr0245,slr0245,slr0245,0.16788305183653987,0.03585596757268184,-0.3475153004201926,0.06305014821992552,0.2812245125124132,0.16349707337343003,0.15485873108923526,0.10195883018492531,0.24080139223986913,0.1788011413833015,0.10514262877925508,0.16812148325845264
slr0249,slr0249,slr0249,-0.007340694729593586,0.05564610195460281,-0.22397655366675243,-0.14396634535033745,-0.038755716032886425,0.14367320227229524,-0.0341994839966363,-0.025105633012798542,0.12633080351345427,0.21755961645885302,-0.286763670691586,-0.10361622272087426
slr0250,slr0250,slr0250,-1.3203490350206968,-1.7811144672813457,-1.0493176628545988,-1.7665090427758243,-0.6319480317873187,-1.4214157706051298,-1.6956916930452934,-0.6348367342656756,-1.4488424332633696,-9.501247077500505e-4,-1.6311079317699535,-1.1271325349343178
slr0251,slr0251,slr0251,-1.6307430842375745,-1.45565613920856,-0.6127947260963644,-1.7657333062994367,-0.9872650991850601,-1.7701180809949466,-1.291115951581684,-1.3438811571446982,-1.6484233022004644,-0.8163818155678914,-0.7921599256285936,-1.626485847901717
slr0252,slr0252,cbiJ cobK slr0252,-0.417708324568766,-0.3532873290885295,-0.6855683321626116,-0.5803769865697347,-0.5426860553181475,-0.25774971552501436,-0.5818755555115308,-0.4779759484113397,-0.3171242033995532,-0.05244221747242806,-0.5521538414261399,-0.34934789670023614
slr0254,slr0254,slr0254,0.2615350294017292,0.2641599586062841,-0.162427913081389,0.29933182176089423,0.16422947413221708,0.38376948183699733,0.3720605014490412,0.22421909146716282,0.3021141574919746,0.1724516044658685,0.12988252419031704,0.2701438846081975
slr0262,slr0262,slr0262,0.18356446162234208,2.2237813036420446,-0.6401532210170497,0.007847970767610865,0.029348939481703994,0.028598709069434177,-0.4028968161760765,-0.057019819328589384,0.30922505612175727,0.2976361521879062,-0.38699702035953343,-0.11859436203472376
slr0263,slr0263,slr0263,6.388252861168702e-4,0.08481461737339721,0.036285462453686426,0.13334422007777036,0.01880522713017569,0.088487451990281,0.24341530313476165,0.15329084855998665,-0.09140780994938816,-0.016428576775371868,0.12026411898303294,0.2713067773525483
slr0264,slr0264,slr0264,-0.12402213537842607,-0.41953675620124375,-0.5769097324425583,-1.1606733838862786,-0.5594988172047263,-0.3126337990161813,-0.6310495316968716,-0.5051644650107139,-0.14936834549988215,0.06939008563114128,-1.0573118791945504,-0.2224911280740438
slr0265,slr0265,slr0265,0.2156061366998559,0.31656154324837654,0.09812933897296075,0.398748313851568,0.11871134069416107,0.3895440215172697,0.3096831514119395,0.06209600063746955,0.15796358677271086,0.09805260069776203,0.027792074683933465,0.28958078538184495
slr0267,slr0267,slr0267,-1.9414721179792118,-1.8287417747572172,-1.6543029476493138,-1.7265058729080143,-2.1385700361986024,-1.7200353788791727,-1.9569990733266824,-2.144569373635748,-2.1313936623977128,-0.5872827229580238,-1.8216601783953157,-1.4801355215647665
slr0269,slr0269,slr0269,-1.4616170686793872,0.09433371604842784,-1.6306848085379957,-1.5592118777890251,-1.737816369528254,-1.2804816091205988,-1.5978923456103622,-1.6368614343807446,-1.677412926269913,-1.6027421275419065,-1.6884982952426815,-1.4846547094972493
slr0270,slr0270,slr0270,0.16687494405732634,0.07411507510460208,0.1346840366107373,0.21071898434282507,0.2631003600553993,0.10061562742940328,0.226301321264829,0.18708783917299424,0.0893843573268164,0.10044951828896541,0.19669464877069012,0.1071500514308676
slr0271,slr0271,slr0271,-0.040027493671315334,-0.014314384566174666,0.13017767199125443,0.18134785757900412,0.2703104643392592,0.047096553956615425,0.38460353843523054,0.16453474382363845,0.0022596230909832453,0.001029134749302653,0.3692997872210633,0.6662563781116848
slr0272,slr0272,slr0272,-2.7459343047916827,-2.7858428442687817,-3.0105317278667387,-2.4960561928556806,-2.578953336893774,-3.513552129523396,-3.156061930783497,-2.7786661455606034,-2.612067539424897,-1.7427547135138703,-2.6431552757616177,-3.2011749690713085
slr0273,slr0273,slr0273,-0.1417043994585874,0.08629460615640093,-0.2253181692984026,-0.29027714944552124,-0.14364483688345062,-0.20378611308378747,-0.15745600267347765,0.003551730851733369,-0.1279619285116291,0.20042434940839654,-0.20570003374430307,0.059857393246007085
slr0280,slr0280,slr0280,0.5308278775914959,-0.09420754538063567,0.19194566020640913,0.11594188463586697,0.8505270468909609,0.3379342371830712,-0.16884801555191445,0.4919466751143341,0.481862326949968,0.19555472290179715,-0.1763234592285528,0.12001406092682247
slr0284,slr0284,slr0284,-0.7465800268567019,-0.999507352308523,-0.7915383238373865,-0.6623863322123671,-1.1851041912096885,-0.6463209818504184,-0.9639849858608353,-0.9587095706542159,-0.6120395828321036,-0.3571621906212506,-0.8445761551087594,-0.816473837825353
slr0285,slr0285,slr0285,0.027456611018636588,0.27262019350410144,0.18062083927510408,0.2568922636342504,0.16204419127522401,-0.07008143494520254,0.1978988127287374,0.12886162239344,-0.05719417384438362,-0.15742251150289813,0.2304639645922978,0.11334761136567202
slr0286,slr0286,slr0286,-0.05393508284731051,0.10566477473430766,0.32295683249561563,0.3081650189197658,0.22552733079272103,-0.014178971119029054,0.50525153193385,0.0978648682732145,-0.15285108208569476,-0.08646031370806347,0.5952800141808958,0.14814518388991282
slr0287,slr0287,slr0287,-0.4830928144793087,-0.34184969074402494,-0.49145809992629147,-0.5341137573118919,-0.5046099449070816,-0.37595218188525475,-0.5473772514505995,-0.5950871030434554,-0.3191635559851344,-1.5106918146387913,-0.623294763260119,-0.28118452381776093
slr0291,slr0291,slr0291,-0.06729573649441453,0.23675229236356776,0.07246218376014985,0.22080278953315782,0.05317533058384651,0.0566110583490241,0.3692011778305733,-0.07665475687472546,-0.09981847840393734,-0.14893440414864592,0.0689837259442503,0.0694759291800751
slr0292,slr0292,slr0292,-0.7104913705645666,-0.7937330919747027,-0.9591658684719254,-0.6853584018192916,-0.9550654098023589,-0.8559818439124884,-1.1789662249513193,-1.2166978381072446,-0.6857601029875547,-0.21368815296779783,-0.9878722746256602,-1.000246289218333
slr0294,slr0294,slr0294,-1.1041190515695651,-1.2705079316790036,-0.02309128378668148,-0.6336540142430016,-0.21422997755194922,-0.8238125236363442,-0.3141163162594214,-0.4027906077746827,-1.3101782865571834,-2.0522305434185752,-0.2579435697629093,-0.531746059359983
slr0299,slr0299,slr0299,0.05586939531113864,-0.3625500181478996,0.08932046260204626,0.09076372523777113,0.07001230462981779,0.3479876010131507,0.1981023678600153,0.18206459247933995,0.16070832961566722,-0.14136250440502182,0.0013143784116123479,0.3107196002669129
slr0300,slr0300,slr0300,-0.12785827031122138,-0.18714111104633527,-0.306312959458673,-0.11796716733860194,-0.4258106393635319,-0.3068610198680294,-0.4967014034404845,-0.4412965872883376,-0.5380137390428701,0.1793067209415648,-0.1748790535089013,-0.3031438519736272
slr0302,slr0302,slr0302,0.007405455460898429,0.14954194761525708,0.11748480009127117,0.2936836540039881,0.04793980790060012,0.06863283403484334,0.2949903208914833,-0.02093830925238218,-0.08458732502066199,0.13538890609414922,0.25817549947041746,0.13757278719706317
slr0303,slr0303,slr0303,-0.6382852479319833,-0.45253309366632266,0.1108992727898162,-0.42882110073254026,-0.13136449315783605,-0.35182972333578366,-0.28584810334562577,-0.3795086051394408,-0.6921735631882064,0.10038305368572571,-0.1821881373827629,-0.17650743742910488
slr0304,slr0304,slr0304,0.009513078649550808,0.13519304766340182,0.15008657617610216,0.020110543865179124,0.02244685423414553,-0.04934450818711157,0.2247956197965719,0.08770044933084942,-0.0361579888595179,0.26096535449668734,0.19330509393457798,0.12214395298657364
slr0305,slr0305,slr0305,-0.24683534724120013,0.09871151549864352,0.1582505338648315,0.13934414342657944,-0.0020420695734743185,-0.08839113840248342,0.14938801339512128,0.023021113389120867,-0.2394987478682275,-0.34921031758110477,0.12615290334954227,0.028202908013728125
slr0306,slr0306,slr0306,-0.6302749499590581,-0.7546281231762648,-0.705372920863557,-0.6883918932881565,-0.5620533072497067,-0.26665448474134756,-0.56687573015306425,-0.46342425408237986,-0.7911979071730633,-0.5055450665686656,-0.47786054993497634,-0.3852172980582798
slr0309,slr0309,slr0309,0.3459419579381742,0.34950833878824045,-0.009469403586236,0.3005449094490859,0.21622881795700769,0.41856693789656024,0.22832272241969148,0.23270257967978825,0.3524496655846146,0.23185415761474182,-0.020111993119062307,0.7455550331155242
slr0311,slr0311,slr0311,0.19107327957343773,0.2906143086382562,0.23814209808029313,0.21706027898205413,0.18996499777038575,0.2514010468392468,0.22417038615542514,0.21607903251918387,0.14788662663673144,0.15751483390260204,0.2643806698702004,0.22947834694305932
slr0312,slr0312,slr0312,0.14342658704050293,0.21090598963886487,0.26558487356225213,0.13814579736466512,0.21301893203471708,0.1142803156420123,0.16083951424146237,0.07494009189078264,0.08098406896988673,0.026026107820816,0.21187720950328576,0.1881434316951287
slr0313,slr0313,slr0313,0.2365674495858307,0.09314236314243454,0.12335024625825686,0.35595857702701933,0.253279340372008,0.23060042652024554,0.30475827155260415,0.3160303642555017,0.21593999134701589,-0.008423489070046978,0.26854552141351895,0.2535237346628346
slr0314,slr0314,slr0314,0.4009612855681886,0.3846630807642102,0.06797661850310455,0.19712390586127349,0.37635279508650327,0.4643799383189477,-0.009821643979017167,0.2403771982316898,0.4342754185141821,0.16933910015107725,0.06357293612713454,0.5455440036368098
slr0315,slr0315,slr0315,0.0030125913225839884,0.026831539208034303,0.06413599604273412,0.10570730882264834,-0.0023269967038911372,-0.06439521735219676,0.1663284431703876,-0.03375512204613423,-0.021208481143314688,-0.38411311269123244,0.3562269010930159,0.09472712752326176
slr0316,slr0316,slr0316,0.13103989864224566,0.13628247917373523,0.1544824409378981,0.14623758231502615,0.2727017108750029,0.10997297393028714,0.11766843346732835,0.1514292631664437,0.09669062390321675,-0.3125118441707344,0.297068523692246,0.13363779615015312
slr0317,slr0317,slr0317,0.06853174068289038,0.03698704597163422,0.13979187367167165,0.07437275544336816,-9.536194707999512e-4,0.03137761836965161,0.10656863581640807,-0.007194668862768689,-0.031037577159870267,-0.25144760026253826,0.18559144411809417,0.0523150322995472
slr0318,slr0318,slr0318,0.1128535319175662,0.23674796019063335,0.028001972250720056,0.05355883577516356,0.21781641226767484,0.06722366012277606,0.20624146237050245,0.11868942836610206,0.1324903655342571,0.0376261854256734,0.17127947804556892,0.12211647606701383
slr0320,slr0320,slr0320,-0.9220937615736824,-2.156669774947466,-1.6537969625833944,-1.3783487869799727,-1.7140289348291804,-0.7923591525808119,-1.4256876392061368,-1.3252694127159605,-0.6069482437586907,0.6526205378988292,-2.026120643000007,-1.5533628283439094
slr0322,slr0322,slr0322,-0.6674504198317557,-0.5011383738869466,-0.5174066355794484,-0.831469607597126,-0.500810843928995,-0.1009185525313943,0.09769431475029808,-0.45505729558355396,-0.5333113110667038,-0.5572121255170233,-0.5679429811680909,0.02428659714866335
slr0324,slr0324,slr0324,0.09724870229576396,0.25745615765909985,0.1470309926965843,0.11826066111233986,0.2315426474626448,0.10314361701556315,0.2841030673915127,0.14596140662500295,0.06769694206518742,0.15701887318899937,0.19080468196679967,0.06833556040121101
slr0325,slr0325,slr0325,-0.1772723928270896,-0.05905227292960553,0.16952624151447587,-0.20310712610185774,-0.05242488068575773,-0.17401882574598726,0.24561754284324047,-0.16336746001216199,-0.2999906237200551,-0.005242581667134593,0.16717194487907153,-0.19457152654830726
slr0326,slr0326,slr0326,0.729897920545238,-0.3050796075346542,-1.0558571243047794,-0.7195463415956448,-0.7671050923288821,0.43378313936288465,-1.355457827475921,-0.2637323466223156,1.2811750405622828,0.8677055258564126,-1.5130403142494573,0.5934430772529947
slr0328,slr0328,slr0328,-0.6789792075929906,-0.5380490587399807,-0.3035724450943731,-0.6978710130400854,-0.5466811138407197,-0.536408065101471,-0.35414222024363406,-0.5077479555733979,-0.6345522625185267,0.037662303529033624,-0.6054182603139975,-0.2681284194006115
slr0333,slr0333,slr0333,-0.6106066089113397,-0.5254257459215609,-0.6122034305563685,-0.5523594133227346,-0.6332493189730252,-1.2735984819188602,-0.8334252362695173,-0.9057811707018767,-0.4349570996183379,-2.5802553733738622,-0.7632386032318157,-1.2874371709174868
slr0334,slr0334,slr0334,-0.3448529250734583,-0.0712463235742134,0.1769321038645879,-0.09241503734888512,-0.011973865441802333,-0.2965756993450723,0.060883434077090536,-0.05838829709005264,-0.35661935856305876,-0.5395928557803168,0.22905783586339537,-0.07388877292783906
slr0337,slr0337,slr0337,0.4821012712171008,0.6440925942309121,0.11574498913111038,0.5448072125752477,0.6033269494940603,0.40836454972341796,0.1360394582502108,0.7653045043131455,0.48169852411841807,0.2329160275278949,0.47719158615539325,0.37593400706322744
slr0338,slr0338,slr0338,-0.611193004585687,-1.1645648353969131,-0.5042428192400864,-1.2038439784874841,-0.4148093076891838,-1.5900663428551194,-1.079775699452679,-0.499072426584531,-0.4471785145546736,-0.8035716961932629,-0.8797585548163154,-1.5128938860724592
